biolab_index,rdkit,standard_value,Binary,assay_type,not_sure
3003917160068107891,Cc1ccc(C)c(CC(=O)Nc2onc(-c3ccc(F)cc3)c2-c2ccncn2)c1,8.07417242537526,1,binding,0
-1404066538860312389,Nc1onc(-c2ccc(F)cc2)c1-c1ccncc1,6.97881070093006,0,binding,1
8363758281857006977,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C(C)(C)C)c1,7.8860566476931595,1,binding,0
5949036747497558124,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2F)c1,8.04575749056067,1,binding,0
2541112533299253677,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3Cc2ccccc2)c1,7.8860566476931595,1,binding,0
-1115481645789020674,CNC(=O)c1ccc(C)c(Nc2nc(N3CCCC3)nc3c2cnn3-c2ccccc2)c1,7.92081875395237,1,binding,0
7502375433396385014,CNC(=O)c1ccc(C)c(Nc2nc(N)nc3c2cnn3-c2ccccc2)c1,8.52287874528034,1,binding,0
-1888027952055668423,Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,6.7351821769904605,0,binding,1
280927635834918258,CNC(=O)c1ccc(C)c(Nc2nc(OCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,8.221848749616361,1,binding,0
7232619681722169461,CCn1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4c3cnn4-c3ccccc3)c2)n1,8.09691001300806,1,binding,0
-8531433604158420465,Cc1ccc(C(=O)Nc2cccnc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,6.619788758288389,0,binding,1
-6422586460728613594,CCCCNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,7.67778070526608,1,binding,0
3256957536494300017,CNC(=O)c1ccc(C)c(Nc2nc(NCCN3CCCC3)nc3c2cnn3-c2ccccc2)c1,8.39794000867204,1,binding,0
496168651103859657,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccc(F)cc2)c1,8.04575749056067,1,binding,0
6812686839224299797,CNC(=O)c1ccc(C)c(Nc2nc(N(C)CCC#N)nc3c2cnn3-c2ccccc2)c1,8.30102999566398,1,binding,0
-466075639947072518,Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1,8.15490195998574,1,binding,0
1267320279965996554,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3C)c1,6.596879478824179,0,binding,1
-2244077947340880439,CNC(=O)c1ccc(C)c(Nc2nc(OC)nc3c2cnn3-c2ccccc2)c1,7.95860731484177,1,binding,0
-7530336207781546887,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccn2)c1,7.17392519729917,1,binding,1
1597039136424732746,Cc1ccc(C(=O)Nc2cc[nH]n2)cc1Nc1ncnc2c1cnn2-c1ccccc1,8.52287874528034,1,binding,0
4301600524704977625,CONC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,8.39794000867204,1,binding,0
1502236691714966652,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,8.30102999566398,1,binding,0
-6789702135996341113,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(C)cc(C)cc2C)c1,7.619788758288389,1,binding,0
-2886178508832205499,CNC(=O)c1ccc(C)c(Nc2nc(N3CCCN(C)CC3)nc3c2cnn3-c2ccccc2)c1,8.09691001300806,1,binding,0
-889683169142916313,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2c(Cl)cccc2Cl)c1,8.221848749616361,1,binding,0
-435343281529263945,CNC(=O)c1ccc(C)c(Nc2nc(C)nc3c2cnn3-c2ccccc2)c1,7.744727494896691,1,binding,0
-3899859786899212221,CNC(=O)c1ccc(C)c(Nc2nc(NC)nc3c2cnn3-c2ccccc2)c1,7.85387196432176,1,binding,0
7006084777174181948,Cc1cccc(-n2nc(C(C)(C)C)cc2/C(=N/O)C(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)c1,7.22914798835786,1,binding,1
-5473743304468222842,CCCNc1nc2c(s1)C(=O)N(c1cc(C(=O)NC)ccc1C)C2,6.5686362358410095,0,binding,1
-476475436474756560,CCNc1ncc(C(=O)Nc2c(C)cccc2Cl)s1,6.85387196432176,0,binding,1
6808725291874204104,CCCNc1ncc(C(=O)Nc2cc(C(=O)NCC)ccc2C)s1,8.69897000433602,1,binding,0
-8645361444079903504,Cn1nc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12,7.85387196432176,1,binding,0
7695149001215685717,CCNC(=O)c1ccc(C)c(N2Cc3nc(NC(C)C)sc3C2=O)c1,7.46852108295774,1,binding,1
-1154273479770147111,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnc(NC(C)C)s1,8.267606240177031,1,binding,0
-5457875927352171295,Cc1oc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(-c2ccc(CN3CCOCC3)nc2)c2ccccc12,7.22914798835786,1,binding,1
1132586492781716800,CNC(=O)c1ccc(C)c(N2Cc3nc(NC(C)C)sc3C2=O)c1,6.95860731484177,0,binding,1
-7238287714575671203,Cc1ccc(C(N)=O)cc1NC(=O)c1cnc(NC(C)C)s1,8.49485002168009,1,binding,0
7729801764995673621,CCCNc1ncc(C(=O)Nc2cc(C(N)=O)ccc2C)s1,8.38721614328026,1,binding,0
3685083504957324913,CCCNc1nc2c(s1)C(=O)N(c1cc(C(=O)NCC)ccc1C)C2,6.7958800173440705,0,binding,1
-6333300855131060826,CNC(=O)c1ccc(C)c(NC(=O)c2cnc(NCCOC)s2)c1,7.65757731917779,1,binding,0
6784133676341154854,CNC(=O)c1ccc(C)c(N2Cc3nc(NC4CCCC4)sc3C2=O)c1,6.95860731484177,0,binding,1
-119958327088618921,CCCNc1nc(C)c(C(=O)Nc2cc(C(=O)NCC)ccc2C)s1,6.8860566476931595,0,binding,1
8935946887978286540,Cc1oc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12,7.65757731917779,1,binding,0
-1944933716574354836,CCNC(=O)c1ccc(C)c(NC(=O)c2cnc(NC(C)C)s2)c1,8.46852108295774,1,binding,0
4563470072303606493,CCNC(=O)c1ccc(C)c(NC(=O)c2sc(NCC)nc2C)c1,6.481486060122111,0,binding,1
-4642930642767917510,Cc1cccc(Cl)c1NC(=O)c1cnc(NC2CC2)s1,7.4089353929735005,1,binding,1
4602280588229966199,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnc(NC(C)C)s1,8.42021640338319,1,binding,0
2325697039645267016,Cc1ccc(C(=O)Nc2ccn[nH]2)cc1NC(=O)c1cnc(NC(C)C)s1,8.3767507096021,1,binding,0
8448680191258852533,CCCNc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,8.34678748622466,1,binding,0
7333452481770309714,CCNC(=O)c1ccc(C)c(N2CC3N=C(NC4CCCC4)SC3C2=O)c1,7.275724130399211,1,binding,1
-1461434845684781130,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccccc2)s1,7.207608310501749,1,binding,1
-1186059438275816591,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(C)C)s1,7.8860566476931595,1,binding,0
4066858609895262826,CNC(=O)c1ccc(C)c(NC(=O)c2cnc(NC(C)C)s2)c1,8.455931955649719,1,binding,0
-1173859442689517548,CCCNc1ncc(C(=O)Nc2c(C)cccc2Cl)s1,7.55284196865778,1,binding,0
2752886527696574584,Cc1cccc(Cl)c1NC(=O)c1cnc(NC2CCC2)s1,7.44369749923271,1,binding,1
8717915496794009395,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)c1ccc(F)cc1,7.44369749923271,1,binding,1
4841045345324586578,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)c1cc2ccccc2o1,6.939302159646389,0,binding,1
-2727466641947015270,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3c3ccccc3)c2)n1C,6.7304870557820795,0,binding,1
-1597459972249391685,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)c1ccccc1,7.08092190762393,1,binding,1
170852374963142409,Cc1ccc(C(=O)Nc2cc(-c3c(-c4ccc(F)cc4)nc4n3CCS4)ccn2)cc1F,7.53760200210104,1,binding,0
6374765246632091008,O=C(Cc1ccccc1)Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1,7.33724216831843,1,binding,1
-7340147297525217670,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(C)c(F)c3)c2)n1C,6.38615817812393,0,binding,1
6694856396823213521,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)n1C,6.47237009912866,0,binding,1
-8687560626547227856,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(F)cc3)c2)[nH]1,7.3565473235138095,1,binding,1
-6329446270922876542,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)C1CC1c1ccccc1,7.69897000433602,1,binding,0
-3093616736984937064,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3cc4ccccc4o3)c2)n1C,6.36653154442041,0,binding,1
2716646683511517743,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccco3)c2)n1C,6.7619538968712,0,binding,1
-4455086640507931789,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccccc3)c2)[nH]1,7.65757731917779,1,binding,0
-4678248649826701314,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccccc3)c2)n1C,6.30277065724028,0,binding,1
-3172411606790022597,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3c3ccccc3)c2)[nH]1,7.69897000433602,1,binding,0
-9220842618650741344,O=C(Cc1ccc(F)cc1)Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1,7.33724216831843,1,binding,1
3854366150742475487,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(F)cc3)c2)n1C,6.4023048140744905,0,binding,1
-8865219689806540890,O=C(Nc1cc(-c2c(-c3ccc(F)cc3)nc3n2CCS3)ccn1)c1ccco1,6.85387196432176,0,binding,1
1705578934329654974,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)[nH]1,7.721246399047169,1,binding,0
-5418420498449531399,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)c(C)c1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,6.98716277529483,0,binding,1
-8569092287192340146,Cc1ccc(NC(=O)c2ccccc2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,9.04575749056067,1,binding,0
4820436934682441628,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,7.55284196865778,1,binding,0
-7924106090271764575,CC(=O)Nc1ccc(C)c(C(=O)Nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2)c1,7.20065945054642,1,binding,1
-639522624583360355,Cc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,8.0,1,binding,0
-3980211151315076957,COc1ccccc1C(=O)Nc1ccc(C)c(C(=O)Nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2)c1,8.09691001300806,1,binding,0
-3402237720411975552,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1,7.85387196432176,1,binding,0
-5635738705127397255,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,7.65757731917779,1,binding,0
7400479321141109227,COc1cc(OC)cc(C(=O)Nc2ccc(C)c(C(=O)Nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3)c2)c1,8.39794000867204,1,binding,0
-5320364939831040836,Cc1ccc(NC(=O)c2cc(F)cc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,8.52287874528034,1,binding,0
-1691876767460409743,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,8.0,1,binding,0
-3781070052383656827,CCc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,6.63264407897398,0,binding,1
2700499232602249941,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NC2CCN(C)CC2)nc1,8.30102999566398,1,binding,0
-3423343341224141130,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCCN2CCOCC2)nc1,8.0,1,binding,0
-8631884126951240226,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,8.69897000433602,1,binding,0
6833011541728653210,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,9.0,1,binding,0
7895309014888459909,Cc1ccc(NC(=O)c2cnoc2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,6.74714696902011,0,binding,1
5700092237395387373,CN1CCN(c2ccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5ccc6c(c5)OC(F)(F)O6)ccc4Cl)cn3)cc2)CC1,8.221848749616361,1,binding,0
4348345665228377914,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCN2CCOCC2)nc1,8.221848749616361,1,binding,0
-416166292398511715,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,8.30102999566398,1,binding,0
-5117968747922818666,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,7.92081875395237,1,binding,0
-7092422259561982943,CN1CCN(c2ccc(Nc3ncc(NC(=O)c4c(Cl)cccc4Cl)cn3)cc2)CC1,5.97061622231479,0,binding,0
-2041463431455829785,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](CO)c3ccccc3)c(C)c12,7.387216143280259,1,binding,1
-4871562427727560122,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,7.744727494896691,1,binding,0
-3104703100922124440,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,8.14874165128093,1,binding,0
2888669781532323012,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,7.30102999566398,1,binding,1
-8012540058628200113,CCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCC)c(C)c23)c1,6.7798919119599494,0,binding,1
7396753048564515084,COCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,7.508638306165731,1,binding,0
3962193086353859374,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,7.8860566476931595,1,binding,0
3817212353617554063,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,7.5686362358410095,1,binding,0
-7529670546539875532,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,7.92081875395237,1,binding,0
-6098858744131788331,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,7.18708664335714,1,binding,1
8614454225084241772,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4nccs4)ccc3C)c2c1C,7.14266750356873,1,binding,1
-7506059122468887446,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,8.4089353929735,1,binding,0
226663702148516035,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CCC4)ccc3C)c2c1C,6.65364702554936,0,binding,1
3860362952392086553,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC)ccc3C)c2c1C,6.40120949323688,0,binding,1
5414669340677017237,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1,6.95860731484177,0,binding,1
1153464214531309632,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC(C)C)ccc3C)c2c1C,6.58670023591875,0,binding,1
7915491460312717693,CNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,7.619788758288389,1,binding,0
9120026712427176515,CCCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,8.0,1,binding,0
-6635309484018591696,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncco4)ccc3C)c2c1C,7.455931955649719,1,binding,1
8041800868520813840,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C,7.420216403383191,1,binding,1
5472779328415818138,Cc1ncc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1,6.05551732784983,0,binding,1
-9086960041922866537,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCC2,7.420216403383191,1,binding,1
-4855256284444182282,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1,8.30102999566398,1,binding,0
1782337380642223433,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCCC1,9.04575749056067,1,binding,0
1124218051036216326,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)c(Cl)cc2C12CCCC2,8.39794000867204,1,binding,0
7704302133582838301,Cc1ccn2c(N)nnc2c1-c1ccc2c(c1)NC(=O)C21CCCC1,7.46852108295774,1,binding,1
-6462397753910611030,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,10.2218487496164,1,binding,0
7583140728231166181,Cc1noc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)n1,6.13018179202067,0,binding,1
-2482560807894886355,Cc1ccc(-c2nnc(C3CC3)[nH]2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,6.86966623150499,0,binding,1
-4225186040193506964,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C4(C)C)c2)[nH]1,7.06048074738138,1,binding,1
-2319462511982262539,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C,9.39794000867204,1,binding,0
-4779420516986736283,Cc1cnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1,6.7619538968712,0,binding,1
-7022823020480682650,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1,9.795880017344071,1,binding,0
-3674791474385041485,Cc1nc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)no1,6.23433144524099,0,binding,1
4654363901247624185,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,8.92081875395237,1,binding,0
-7844516624818913533,Cc1cc2nc(-c3ccc(F)cc3)c(-c3ccnc(NCc4ccccc4)c3)nc2cc1C,5.815308569182401,0,binding,0
1525055322749326969,Fc1ccc(-c2nc3ccccc3nc2-c2ccncc2)cc1,5.5016894462104,0,binding,0
664689381000330764,CCC(C)Nc1cc(-c2nc3cc(C)c(C)cc3nc2-c2ccc(F)cc2)ccn1,6.22548303427145,0,binding,1
-8034989539829471742,CCC(C)Nc1cc(-c2nc3ccccc3nc2-c2ccc(F)cc2)ccn1,6.94309514866353,0,binding,1
-5363054309003936509,Cc1cc2nc(-c3ccc(F)cc3)c(-c3ccnc(N[C@H]4CC[C@H](O)CC4)c3)nc2cc1C,6.58670023591875,0,binding,1
5993210303932947772,CC(C)C(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1,5.02410886359821,0,binding,0
8914899764205649491,CC(C)Nc1cc(-c2nc3ccccc3nc2-c2ccc(F)cc2)ccn1,7.09151498112135,1,binding,1
8290176218069981843,COc1ccc2nc(-c3ccncc3)c(-c3ccc(F)cc3)nc2c1,5.21183162885883,0,binding,0
261510293471721833,Cc1cc2nc(-c3ccc(F)cc3)c(-c3ccnc(NC(C)C(C)C)c3)nc2cc1C,5.8601209135987595,0,binding,0
7937046331252705288,O[C@H]1CC[C@H](Nc2cc(-c3nc4ccccc4nc3-c3ccc(F)cc3)ccn2)CC1,6.67571754470231,0,binding,1
-4487609468036030613,Cc1cc2nc(-c3ccc(F)cc3)c(-c3ccnc(NC(C)C)c3)nc2cc1C,6.62342304294349,0,binding,1
-3737535521821802502,O[C@H]1CC[C@H](Nc2cc(-c3nc4cc(Cl)c(Cl)cc4nc3-c3ccc(F)cc3)ccn2)CC1,6.21609642072726,0,binding,1
7909346185352246406,Fc1ccc(-c2nc3ncccc3nc2-c2ccncc2)cc1,5.496209316942821,0,binding,0
3319472252935362614,CC(C)CNc1cc(-c2nc3ccccc3nc2-c2ccc(F)cc2)ccn1,6.19246497193115,0,binding,1
-7635927461117122455,CC(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1,6.38510278396687,0,binding,1
-6422583327039779560,Cc1cc2nc(-c3ccncc3)c(-c3ccc(F)cc3)nc2cc1C,5.4317982759330095,0,binding,0
6548393913135688675,CC(=O)Nc1ccccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,7.20065945054642,1,binding,1
8805480349266782252,COc1ccccc1C(=O)c1ccc(Nc2ccccc2N)cc1Cl,8.30102999566398,1,binding,0
2884382144039340787,Nc1ccccc1Nc1ccc(C(=O)c2ccccc2-c2ccccc2)cc1,6.0909791457888405,0,binding,1
8238028919634886936,Cc1ccccc1C(=O)c1ccc(Nc2ccccc2N)cc1C,7.8860566476931595,1,binding,0
-3439427298020147677,Cc1ccccc1C(=O)c1ccc(N(C)c2ccccc2N)cc1Cl,6.9956786262173605,0,binding,1
8111163142519968552,Cc1ccccc1C(=O)c1ccc(Nc2ccc(Br)cc2N)cc1Cl,7.4089353929735005,1,binding,1
7049553999223304495,C=C(c1ccccc1C)c1ccc(Nc2ccccc2N)cc1Cl,5.80966830182971,0,binding,0
3406053056651641516,Nc1ccccc1Nc1ccc(C(=O)c2ccccc2)c(Cl)c1,6.85698519974591,0,binding,1
-8790943627409198309,Cc1ccccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,7.92081875395237,1,binding,0
6906125794420174352,Nc1ccccc1Nc1ccc(C(=O)c2ccccc2Br)cc1,7.267606240177031,1,binding,1
7216244912729174705,Cc1ccccc1C(=O)c1ccc(Nc2ccccc2N)cc1Cl,8.0,1,binding,0
5678703938712356856,Cc1cc(F)ccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,8.39794000867204,1,binding,0
-4851278325724914302,Nc1ccccc1Nc1ccc(C(=O)c2ccccc2)cc1,6.8386319977650185,0,binding,1
-2607453701759847056,CCNC(=O)Nc1ccccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,7.67778070526608,1,binding,0
-2917937944852164106,Cc1ccccc1C(=O)c1ccc(Nc2ccccc2N)cc1,7.53760200210104,1,binding,0
4834586334797059487,Cc1cccc(C(=O)c2ccc(Nc3ccccc3N)cc2)c1,6.24108810760203,0,binding,1
-8366614234030724307,Cc1ccccc1C(=O)c1ccc(Nc2ccccc2[N+](=O)[O-])cc1Cl,6.35951856302958,0,binding,1
1577817651395978853,O=C(c1ccccc1)c1ccc(Nc2ccccc2)cc1,6.714442690992231,0,binding,1
-5629597578843518454,CCOC(=O)Nc1ccccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,7.376750709602099,1,binding,1
156094917169983828,Cc1cc(C(=O)c2ccccc2C)ccc1Nc1ccccc1N,6.84466396253494,0,binding,1
2306581805800065558,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3Cl)c2n(C)c1=O,8.67778070526608,1,binding,0
-2400959393440963023,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3C)c2n(C)c1=O,8.50863830616573,1,binding,0
6244172702771967500,Fc1ccc(C2=C(c3ccncc3)CCC2)cc1,5.39254497678533,0,binding,0
-1098433101153493776,CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,6.52432881167557,0,binding,1
-4492776475093039242,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C)c2n(C)c1=O,8.56863623584101,1,binding,0
1088748362904917719,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,7.8386319977650185,1,binding,0
-2288508233348333268,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C(F)(F)F)c2n(C)c1=O,8.4089353929735,1,binding,0
8972291486796171451,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,8.56863623584101,1,binding,0
-6204113933993123407,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(C(F)(F)F)cc3F)c2n(C)c1=O,8.537602002101039,1,binding,0
-8726978045617074586,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3cc(F)ccc3Cl)c2n(C)c1=O,8.795880017344071,1,binding,0
7108923260425567357,Cn1c(=O)c(Cc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,8.214670164989231,1,binding,0
-7707341790048807487,Fc1ccc(-c2nc[nH]c2-c2ccncc2)cc1,7.102372908709559,1,binding,1
-6414918138178724380,Cc1ccc(C(N)=O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,8.56863623584101,1,binding,0
9038460761296915325,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,8.85387196432176,1,binding,0
-2220872447920483251,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,8.07572071393812,1,binding,0
2346514705464688323,Fc1ccc(-c2occc2-c2ccncc2)cc1,6.130768280269019,0,binding,1
-2776532434839995654,Cn1c(=O)c(Cc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,7.25336580106242,1,binding,1
-7895108579642191761,Cn1c(=O)c(Nc2ccc(F)cn2)cc2cnnc(-c3ccc(F)cc3F)c21,6.48412615628832,0,binding,1
-9022473307404233123,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnnc(-c3ccc(F)cc3F)c21,8.58502665202918,1,binding,0
4203298061259033739,CNC(=O)c1ccc(C)c(-c2cc3cnnc(-c4ccc(F)cc4F)c3n(C)c2=O)c1,8.56863623584101,1,binding,0
