,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
10,-0.15185231,0.10791134,-0.04208166,0.08363973,0.009563164,-0.059431054,-0.031030836,0.06779402,-0.070255585,0.10786327,-0.16077466,0.054552052,0.16894014,0.06689645,-0.07189468,0.1198106,0.093801014,0.18853936,-0.11274182,-0.12107088,0.116494805,0.016686177,-0.031776626,0.04830335,0.043844763,-0.051294193,0.10511164,0.0708054,0.0143551715,0.078212805,0.1835754,0.089827575,-0.12932272,-0.09855444,0.14615405,0.061108135,0.13013408,-0.14326,-0.095545,-0.006255586,0.15437895,0.0061204406,-0.04473046,0.004911153,-0.17833313,0.10277723,-0.1807435,0.01597159,-0.03247973,-0.09421635,-0.028223433,-0.16109268,-0.12340325,-0.06936952,0.16041093,-0.13496782,0.1277987,0.10413144,-0.051315743,-0.12899275,-0.18789117,0.075468265,-0.012907661,0.06008522,-0.10393705,-0.013267668,-0.038026832,-0.12203301,0.06871347,0.1259205,-0.041412726,-0.0014839033,-0.04244916,-0.009866221,-0.12658478,-0.12151966,0.08973915,0.109466285,-0.0039597787,0.07174041,-0.058348313,-0.0068062404,0.07192923,-0.10383739,-0.058316525,-0.13471806,-0.10774953,0.008707274,0.04570793,-0.1691627,0.11284066,-0.1319159,0.109572485,-0.19978534,-0.16169608,0.038929522
11,-0.15590855,0.113178305,-0.042360447,0.08225321,0.013157256,-0.058926117,-0.018293174,0.05259637,-0.064836755,0.108774014,-0.16084827,0.05362449,0.16545914,0.06636497,-0.06999373,0.11566496,0.089935206,0.18738082,-0.12044117,-0.12669334,0.11320015,0.012399892,-0.036415454,0.050209764,0.056677796,-0.05254807,0.10925205,0.08769255,0.019886527,0.078745514,0.18318902,0.09457956,-0.12806018,-0.102771126,0.13535047,0.05862097,0.12539032,-0.14713398,-0.08969602,-0.011708677,0.14397064,0.003943306,-0.02941964,0.009714416,-0.17276326,0.10081865,-0.18683244,0.007584118,-0.027821131,-0.10442029,-0.025796268,-0.17012395,-0.12734675,-0.07396358,0.1674145,-0.13014284,0.13013253,0.10170471,-0.058507033,-0.12965956,-0.18377481,0.070225075,-0.010480809,0.058299635,-0.094401136,-0.0055790106,-0.037318148,-0.12709367,0.07663156,0.12680745,-0.027850613,-0.015061607,-0.037040133,-0.008708489,-0.12895429,-0.11249132,0.09253571,0.10920818,0.0013581644,0.07812881,-0.063382156,-0.005416046,0.061159056,-0.10645545,-0.05813423,-0.13624893,-0.104250915,0.01658454,0.05217838,-0.16703345,0.1012408,-0.13268557,0.11627887,-0.20946294,-0.14830221,0.04479152
12,-0.15906247,0.10178886,-0.048605897,0.08025476,0.016021835,-0.061779317,-0.02655679,0.05846564,-0.060784075,0.10498629,-0.16085102,0.049249064,0.1755189,0.05771228,-0.07123102,0.121260665,0.08657647,0.19088194,-0.11762316,-0.13151558,0.11311704,0.008114694,-0.04197461,0.04702949,0.056273095,-0.05308482,0.10117923,0.07067293,0.01630862,0.07573692,0.18628472,0.09101697,-0.1347108,-0.10146794,0.14743035,0.055181038,0.12504609,-0.14702125,-0.08942925,-0.006686662,0.15034167,0.0039000176,-0.03558046,0.0044528,-0.1685893,0.09568438,-0.18728545,0.008835336,-0.036413632,-0.101316646,-0.022161387,-0.16139142,-0.12473322,-0.07067442,0.1606406,-0.13801447,0.13372865,0.09893697,-0.054914746,-0.13303147,-0.18296035,0.076800436,-0.014395328,0.059219856,-0.09709638,-0.0057746517,-0.034641422,-0.12233422,0.07259642,0.11657593,-0.038167574,-0.0044404464,-0.041378554,-0.011672332,-0.13199967,-0.108419254,0.098390006,0.10579957,-0.00601467,0.07666119,-0.055153888,-0.009160684,0.06293754,-0.107156664,-0.052621067,-0.14190145,-0.11266962,0.014150909,0.043806687,-0.17175235,0.10757083,-0.121766895,0.11091716,-0.20333788,-0.16537625,0.034379337
13,-0.1472718,0.115297385,-0.03915892,0.07915022,0.0032326283,-0.056168903,-0.03210894,0.06486128,-0.074469924,0.10744472,-0.1489934,0.06173878,0.16245912,0.075814605,-0.06311978,0.11806014,0.098294966,0.1872071,-0.12281944,-0.12358477,0.11363608,0.011328861,-0.033869803,0.05289735,0.04247189,-0.04731629,0.11814927,0.08547151,0.015040091,0.074523404,0.18020047,0.09080852,-0.11539168,-0.11010341,0.14003414,0.06453716,0.13346574,-0.14584754,-0.0967772,-0.0151430685,0.15361805,0.01685475,-0.032168124,0.010026278,-0.17501003,0.107257105,-0.17577173,0.010554636,-0.035853595,-0.099518515,-0.029073993,-0.15937933,-0.12956388,-0.074854285,0.1713387,-0.12790357,0.13263513,0.10953022,-0.053664047,-0.123392425,-0.1872951,0.068299405,-0.012155329,0.06776156,-0.105765305,-0.009310685,-0.04450576,-0.1359261,0.064125195,0.1354924,-0.026449943,-0.008154568,-0.038431548,-0.006085526,-0.120552294,-0.122745074,0.07569516,0.11011252,-0.0003373921,0.072828524,-0.06896489,-0.0050408654,0.06637472,-0.099943615,-0.06407888,-0.12629531,-0.09846334,0.0036509158,0.0534991,-0.15728383,0.10963538,-0.14455156,0.1122571,-0.20610563,-0.14921421,0.044523295
14,-0.14892404,0.1075141,-0.04168151,0.08058734,-0.00096963864,-0.05048286,-0.036913708,0.073032424,-0.07209483,0.11152497,-0.16125187,0.045419924,0.17405064,0.06520557,-0.071052864,0.122864336,0.096356854,0.18717752,-0.10588249,-0.120799795,0.12191599,0.027178343,-0.031577557,0.04472818,0.036631387,-0.04408029,0.10372131,0.06369041,0.007243325,0.07623917,0.1874444,0.088159434,-0.13636233,-0.08640973,0.14636412,0.060276892,0.14060435,-0.14604183,-0.09677215,-0.013415749,0.148976,0.005326292,-0.049769986,0.008632221,-0.17255947,0.10195086,-0.17571367,0.016656647,-0.027339378,-0.09407072,-0.025722492,-0.16461551,-0.12695444,-0.06752038,0.16304597,-0.13956997,0.122041434,0.10225806,-0.051374488,-0.12904838,-0.18790291,0.08428791,-0.00754349,0.05548097,-0.10545132,-0.026251871,-0.037673905,-0.12855023,0.063633904,0.12578231,-0.041593924,-1.4410417e-05,-0.039474282,-0.017402302,-0.11912643,-0.1248458,0.08964753,0.113001965,-0.00970256,0.071379,-0.056665044,-0.006904345,0.081983164,-0.102040105,-0.06293706,-0.12719607,-0.10662818,-0.0024149104,0.04408307,-0.16952999,0.11846964,-0.12496413,0.10435098,-0.19664109,-0.1685378,0.03824429
15,-0.15456413,0.11281684,-0.04823959,0.081572555,0.0061742784,-0.05086494,-0.04819767,0.06920958,-0.071070194,0.11244436,-0.14406,0.075367995,0.15676574,0.07415421,-0.06318643,0.09915422,0.09372723,0.20276831,-0.119411305,-0.11112244,0.1030908,0.018237138,-0.027925061,0.065430515,0.04599591,-0.029638888,0.10533694,0.08090687,-0.0047961213,0.0728891,0.17771165,0.08702211,-0.12376133,-0.10223031,0.11535527,0.07826479,0.11393907,-0.12377331,-0.101652086,0.0106451865,0.15150225,0.032749083,-0.03571025,-0.0074521666,-0.18853767,0.11121127,-0.19296044,0.027451428,-0.039194908,-0.08742111,-0.032453142,-0.15605526,-0.13601504,-0.0757202,0.15118936,-0.11844033,0.15229568,0.117401004,-0.043973815,-0.10136712,-0.18384403,0.0779634,0.0036281068,0.057959132,-0.103082344,-0.005769738,-0.04444812,-0.13553946,0.07302841,0.12899819,-0.018949268,-0.0027815953,-0.033779383,0.0074525755,-0.12377487,-0.12449578,0.07308423,0.10044639,0.010437571,0.0643994,-0.07127927,0.015604991,0.062267147,-0.1178093,-0.057903875,-0.14407367,-0.1142356,0.01526275,0.044636615,-0.16424653,0.11119581,-0.16711776,0.11364725,-0.20710592,-0.14895464,0.05342365
16,-0.15224454,0.112193845,-0.04061195,0.075267375,0.0065849703,-0.05984659,-0.033951495,0.06398176,-0.06732039,0.10913298,-0.14747488,0.06840232,0.1633557,0.072547294,-0.06370137,0.109199785,0.09515108,0.18992046,-0.122463994,-0.12536815,0.1128031,0.0088191,-0.03442602,0.06491269,0.0490693,-0.038210195,0.11452729,0.09804846,0.009458624,0.070636176,0.17931688,0.087979235,-0.11265578,-0.11906229,0.13263105,0.06866214,0.12685469,-0.13862126,-0.09586301,-0.0058297925,0.14898565,0.026188495,-0.027509041,0.009017666,-0.16737282,0.10621724,-0.18005767,0.017464772,-0.042864375,-0.10051185,-0.029431697,-0.16418853,-0.13396949,-0.07994615,0.170374,-0.116272114,0.13790654,0.10965806,-0.050818626,-0.119597726,-0.18763205,0.060192548,-0.010516056,0.06689322,-0.1064404,-0.0030018147,-0.045484573,-0.13443388,0.06365107,0.13640524,-0.024320917,-0.0068417974,-0.034973778,0.001964703,-0.12411895,-0.12317498,0.07831278,0.10755455,0.00938411,0.06835578,-0.067494415,0.0026033989,0.064213075,-0.10080927,-0.06117453,-0.13916254,-0.10219268,0.011725681,0.04840765,-0.15798448,0.10224058,-0.15221749,0.11405462,-0.20981808,-0.14915694,0.049113534
17,-0.1530626,0.10959341,-0.04767146,0.0753991,-0.011901955,-0.06776953,-0.045524694,0.054617327,-0.07428318,0.1069297,-0.14031267,0.07022706,0.16399515,0.07093109,-0.058037717,0.11044626,0.10284289,0.1843969,-0.1289644,-0.11118442,0.10571884,0.0028740447,-0.039525278,0.060070667,0.046197023,-0.029096233,0.12071543,0.09403432,-0.0031479555,0.08116215,0.18157992,0.08963922,-0.10405542,-0.12421097,0.12367011,0.073584124,0.12314184,-0.13780616,-0.08994935,-0.008432779,0.15626308,0.028079843,-0.025203029,0.005146179,-0.17755853,0.108493395,-0.18275204,0.020592988,-0.046743456,-0.097402565,-0.02338263,-0.15888105,-0.13611771,-0.07290768,0.17675446,-0.12843187,0.14740515,0.11717537,-0.047910143,-0.11601631,-0.18990855,0.06876085,0.0015545557,0.06250671,-0.10105325,-0.00574623,-0.047157597,-0.14465328,0.055375732,0.123485126,-0.017185232,-0.0018825501,-0.032207135,0.004631673,-0.12402743,-0.11130497,0.07870467,0.10811112,0.01022969,0.07927035,-0.07562403,-0.004451263,0.061355483,-0.099180736,-0.05838648,-0.13010737,-0.102294415,0.005610491,0.034083016,-0.15664558,0.10343706,-0.14420158,0.11633926,-0.21026273,-0.15648837,0.043432135
18,-0.15598004,0.111028664,-0.03969577,0.07683789,0.0067229816,-0.055377904,-0.03194776,0.061006323,-0.066208474,0.11075476,-0.14269358,0.06472837,0.16619828,0.07288064,-0.063517354,0.10676176,0.09007551,0.19571228,-0.122486696,-0.12557432,0.104285516,0.0043953927,-0.034550533,0.05712146,0.050033562,-0.039460514,0.107135996,0.09379626,0.008587682,0.073552445,0.18213476,0.09227215,-0.11525822,-0.11628625,0.12802677,0.068376765,0.11837281,-0.13142517,-0.09851858,0.00043803346,0.1511377,0.02123855,-0.02904795,0.0027929826,-0.17663859,0.105322935,-0.1891805,0.015733274,-0.041966677,-0.09923283,-0.026927669,-0.16392215,-0.13524382,-0.07536045,0.16342671,-0.121066615,0.14736257,0.11169927,-0.047007017,-0.1099966,-0.18241525,0.07304136,-0.010905258,0.057088926,-0.10269684,-0.0017126482,-0.04709993,-0.13937838,0.06328384,0.1307318,-0.0184627,-0.006972976,-0.03954074,0.0032511507,-0.12667169,-0.11575828,0.08193642,0.103218496,0.015094933,0.06925987,-0.0686458,0.00891326,0.05928186,-0.10846969,-0.059695795,-0.14789997,-0.1033348,0.010946757,0.04668957,-0.16241354,0.10541007,-0.15170366,0.11094662,-0.21175323,-0.15056974,0.046065763
19,-0.15046877,0.11449665,-0.043264434,0.0830902,-2.9887768e-05,-0.047222614,-0.035122752,0.07272289,-0.07897254,0.109186515,-0.15771015,0.059096113,0.16008253,0.0749865,-0.07390647,0.113243,0.09299455,0.19408894,-0.10708821,-0.11651311,0.11254942,0.030595079,-0.03137845,0.055776775,0.041097905,-0.043166064,0.09815851,0.075320825,0.012020531,0.07910415,0.18169928,0.08989302,-0.13830602,-0.090203054,0.13651259,0.067895144,0.12790263,-0.14145918,-0.10409567,-0.0072831595,0.14710572,0.019166838,-0.04522605,-0.0021264919,-0.1818608,0.11034751,-0.1836767,0.011205483,-0.017883278,-0.09377731,-0.022593174,-0.1717168,-0.1304765,-0.06342783,0.15401639,-0.1236107,0.13150631,0.104789324,-0.04679092,-0.1198535,-0.1781171,0.07492732,0.0022536565,0.05366256,-0.10439906,-0.016770933,-0.042803057,-0.12384755,0.080356814,0.1334172,-0.037428465,-0.011338156,-0.04122945,-0.0074230093,-0.116130024,-0.12005744,0.08359494,0.10109041,-0.0068998877,0.07118232,-0.061274614,0.0052498546,0.073201835,-0.11349121,-0.060498625,-0.13483699,-0.11620723,0.010883655,0.04711991,-0.16780749,0.11429437,-0.14653592,0.1095921,-0.20341027,-0.16075799,0.048459854
