,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
55,-0.15287681,0.10609397,-0.043442868,0.07862917,0.0105477655,-0.057084087,-0.029366434,0.06466115,-0.063962825,0.10921868,-0.15352364,0.049235035,0.17196567,0.06438671,-0.070388906,0.11947435,0.091803394,0.18842648,-0.11753149,-0.12822062,0.11347876,0.012072784,-0.037465096,0.04856499,0.04867389,-0.04735076,0.10832963,0.07705368,0.011039369,0.07363786,0.18390134,0.092462026,-0.12618332,-0.10586962,0.14344476,0.057518046,0.13183378,-0.14640915,-0.0940947,-0.012972697,0.14856641,0.01030914,-0.036748886,0.011345837,-0.16806404,0.09698804,-0.18514505,0.01423642,-0.0332602,-0.09873641,-0.025064088,-0.16233368,-0.12724045,-0.07347393,0.16926129,-0.13534041,0.13306649,0.105840325,-0.05324903,-0.12769866,-0.18524778,0.0765743,-0.0128155025,0.059777994,-0.10061716,-0.013724311,-0.037198,-0.13156562,0.06477423,0.12357151,-0.029785158,-0.00426656,-0.0395889,-0.0060831113,-0.12523195,-0.116515465,0.08630091,0.109965645,-0.0038830186,0.07679269,-0.06446321,-0.007979913,0.06942147,-0.102204815,-0.059426308,-0.13641593,-0.10339696,0.006162661,0.050829656,-0.1661524,0.109047435,-0.13192795,0.11154856,-0.20678522,-0.1593197,0.0404675
56,-0.1521923,0.10360864,-0.044714555,0.076792985,0.011747653,-0.066076875,-0.03172391,0.05416127,-0.06304746,0.1091511,-0.14951672,0.062241223,0.16631922,0.057569362,-0.0633486,0.11588667,0.09395451,0.18932371,-0.12289563,-0.12642601,0.1096255,-0.0011904542,-0.034340076,0.05899404,0.057803236,-0.03741024,0.11750022,0.09197794,0.011316219,0.07449159,0.17706275,0.09428294,-0.10794053,-0.120094605,0.13169573,0.061738096,0.123450235,-0.1369488,-0.09185094,0.0010951537,0.15164924,0.014904877,-0.023334352,0.0044681686,-0.17237617,0.101922154,-0.18736354,0.020401023,-0.040117066,-0.10350185,-0.026904123,-0.15371653,-0.1335867,-0.08098565,0.17279477,-0.13098358,0.13863055,0.11411098,-0.054855287,-0.11631115,-0.18960564,0.07394855,-0.014165753,0.062917136,-0.09942554,0.0041426844,-0.043407105,-0.13695517,0.0672869,0.123761974,-0.021863181,-0.00085033826,-0.040346004,0.0029452776,-0.1307945,-0.11522036,0.085492745,0.10943805,0.0054681087,0.07314328,-0.06884904,-0.0013222329,0.059019,-0.09411958,-0.060391113,-0.14017822,-0.10271546,0.010858929,0.05088403,-0.16252777,0.10548786,-0.1398568,0.116585,-0.21311498,-0.15252087,0.042200033
57,-0.1521256,0.1085261,-0.037923682,0.08104,0.014614113,-0.063173376,-0.020128382,0.066133685,-0.06876321,0.11211639,-0.15548727,0.05843182,0.16413884,0.07295064,-0.07493626,0.11796051,0.08904538,0.1882424,-0.116084814,-0.12335325,0.11299993,0.016569354,-0.028788926,0.05008544,0.047984794,-0.06341509,0.106470615,0.08938636,0.01889292,0.073396936,0.18661499,0.08731191,-0.12865588,-0.105653085,0.14505029,0.059148893,0.12368241,-0.14033815,-0.102264784,-0.008301499,0.14899804,0.009574767,-0.04242345,0.014240239,-0.175908,0.10474891,-0.18344973,0.011822052,-0.027782423,-0.09862454,-0.036214285,-0.17617743,-0.12275799,-0.07457191,0.1660167,-0.11926208,0.119882695,0.10428302,-0.054537337,-0.13187927,-0.18560797,0.057528455,-0.02238903,0.061858863,-0.10174006,-0.011951693,-0.037440803,-0.11644113,0.07195571,0.13050629,-0.040211443,-0.0022807422,-0.04349481,-0.006815945,-0.12520386,-0.1261579,0.09038745,0.10692412,0.010926179,0.07266041,-0.06242522,-0.0067317644,0.065732785,-0.10101897,-0.054158118,-0.1351151,-0.09825261,0.011868568,0.051501326,-0.16848697,0.103850864,-0.14330372,0.11280828,-0.20230411,-0.15130077,0.047038812
58,-0.15130739,0.09693643,-0.039579563,0.07795804,0.012782362,-0.07104332,-0.025944784,0.05875354,-0.06302494,0.106109604,-0.14849555,0.057269078,0.17108184,0.059397608,-0.06743292,0.12316369,0.09079514,0.18899377,-0.12165119,-0.13065585,0.10745696,-0.0022484774,-0.03523403,0.05435572,0.05699725,-0.049736112,0.111068025,0.0891402,0.008974824,0.07595982,0.18785325,0.090825185,-0.11627961,-0.12203879,0.13618231,0.059514467,0.122525424,-0.13681652,-0.09213064,-0.0010633967,0.15333319,0.010791091,-0.02460144,0.007911566,-0.1743084,0.101171136,-0.18826512,0.019704297,-0.040253818,-0.10302944,-0.032574948,-0.16000697,-0.12915048,-0.079817705,0.17306855,-0.12548044,0.13540664,0.11176841,-0.052804586,-0.12522855,-0.1855789,0.06957302,-0.021401774,0.058844287,-0.09266342,-0.00036869064,-0.037386976,-0.12918001,0.06938408,0.117454216,-0.028673038,0.007353525,-0.04435642,-0.002014225,-0.1314278,-0.11467109,0.08906194,0.107026,0.012994345,0.075204186,-0.068228744,-0.007696358,0.056834217,-0.09666947,-0.057176042,-0.1416092,-0.10316432,0.013110002,0.04980085,-0.1664879,0.10762292,-0.13631965,0.11757106,-0.20299378,-0.15695874,0.042974867
59,-0.15278873,0.105181485,-0.037935726,0.08419348,0.016358167,-0.06586932,-0.020680193,0.05981891,-0.06507219,0.10986511,-0.15939596,0.056882672,0.16737251,0.060114466,-0.07265158,0.12384602,0.09386108,0.18504664,-0.11840533,-0.12470402,0.11403186,0.0051011494,-0.029282905,0.049622215,0.053052593,-0.05679095,0.11141902,0.0835937,0.015012637,0.07745878,0.1846245,0.09135302,-0.12127719,-0.107204,0.1422796,0.05833235,0.12518254,-0.14024273,-0.09288662,-0.00557606,0.14994185,-0.0005799815,-0.034614857,0.010350472,-0.1794827,0.10322943,-0.18689108,0.019586017,-0.030421056,-0.10092498,-0.03329017,-0.16317792,-0.12509692,-0.07780478,0.16806927,-0.13217025,0.124463975,0.10956707,-0.0583336,-0.13156362,-0.18722112,0.069067605,-0.022142965,0.062438857,-0.09347434,-0.004333826,-0.036060542,-0.124639444,0.06982826,0.120396346,-0.031441323,0.0018045323,-0.042755276,-0.0069417455,-0.13137728,-0.11999603,0.09352078,0.11073366,0.008386412,0.07424309,-0.06531758,-0.008259817,0.062531464,-0.09778388,-0.057915848,-0.13429385,-0.099705726,0.009730538,0.051418915,-0.16946222,0.107664235,-0.13037905,0.11815592,-0.1991276,-0.1510618,0.04466771
60,-0.1434068,0.10493857,-0.034414485,0.07411451,0.0010348773,-0.069524914,-0.017383924,0.05280928,-0.06942387,0.11023849,-0.14056434,0.06066524,0.17091845,0.07054434,-0.062610835,0.12596586,0.10229769,0.17975092,-0.12715504,-0.12413035,0.10775174,-0.0027329342,-0.03333701,0.052208547,0.045183092,-0.05087579,0.12347216,0.09876266,0.0094581535,0.08498455,0.19081458,0.09447989,-0.109142125,-0.12509151,0.13193445,0.065992884,0.12842605,-0.13932149,-0.08976037,-0.015830854,0.14865924,0.0073815184,-0.016488383,0.018578732,-0.17593955,0.108658835,-0.17991924,0.019667258,-0.038879447,-0.10761128,-0.03639168,-0.16973081,-0.1337915,-0.08047008,0.18783814,-0.12516591,0.13035314,0.11825917,-0.0544128,-0.122250214,-0.18603845,0.06706727,-0.022907266,0.06081948,-0.08895591,-0.010109998,-0.041963343,-0.14185326,0.061905615,0.115600504,-0.016188562,0.006138697,-0.037732683,-0.00432077,-0.12523127,-0.11545976,0.083434686,0.11422111,0.020352658,0.07799998,-0.07881054,-0.007687077,0.05425097,-0.09095861,-0.05771379,-0.12519422,-0.09544651,-0.002362846,0.046289843,-0.16104172,0.104188465,-0.1343106,0.118414685,-0.20239125,-0.14384839,0.046330392
61,-0.15959817,0.1191701,-0.039968584,0.07857705,0.0043650744,-0.055601325,-0.046851475,0.064526506,-0.07306018,0.11103969,-0.14934011,0.06664822,0.1577733,0.06838484,-0.06462903,0.096054524,0.09066132,0.19096172,-0.1237039,-0.12056345,0.11343781,0.010970611,-0.03446098,0.05992602,0.05011433,-0.028073868,0.1126838,0.09040195,0.0026572412,0.0655645,0.16736095,0.09054515,-0.1085312,-0.11467246,0.12646958,0.062609844,0.12491097,-0.13448992,-0.094309255,0.0032189835,0.1554811,0.027574211,-0.035712406,0.0017931417,-0.17379679,0.10584053,-0.18671858,0.017467879,-0.04373806,-0.094949305,-0.016786402,-0.1538959,-0.13093932,-0.077353045,0.15719901,-0.12852116,0.1515775,0.112762354,-0.047030997,-0.11310595,-0.18967183,0.070454076,0.0032018095,0.06562241,-0.11071314,-0.000543839,-0.051833432,-0.13866736,0.05855618,0.14462379,-0.022792786,-0.018609399,-0.029651893,0.007841351,-0.12217352,-0.123660944,0.07360686,0.10164627,-0.0035218508,0.0736697,-0.0643199,0.005161391,0.06680431,-0.10490661,-0.06381155,-0.14708486,-0.10046143,0.011208022,0.049579673,-0.16033873,0.10502427,-0.1525966,0.115521185,-0.21449168,-0.1472972,0.04975903
62,-0.15156963,0.10784615,-0.042361785,0.07814525,0.01046028,-0.059448246,-0.0274309,0.067693114,-0.066201076,0.10963465,-0.15174878,0.05257832,0.16965769,0.06734918,-0.073625505,0.11700596,0.09089452,0.18845975,-0.11541135,-0.12693772,0.11083036,0.011730157,-0.03549508,0.052277956,0.04588147,-0.046629757,0.1071484,0.081613526,0.011761716,0.074674055,0.1801888,0.093598336,-0.12277023,-0.11100461,0.1448159,0.05880247,0.12939194,-0.14199032,-0.09686305,-0.009254641,0.14970106,0.014206636,-0.037585355,0.009733889,-0.1703589,0.10001588,-0.1857617,0.015753537,-0.03185101,-0.09749813,-0.0238166,-0.16516721,-0.12737538,-0.07114997,0.16762269,-0.13198061,0.13421872,0.10806656,-0.048175674,-0.12512824,-0.18425557,0.07353229,-0.01288027,0.060151044,-0.102757215,-0.012577488,-0.04027371,-0.13002968,0.06620316,0.12579097,-0.031477287,-0.004332476,-0.041219912,-0.00091764797,-0.12420566,-0.11821485,0.08335459,0.10796258,-0.004229474,0.07568194,-0.0641139,-0.006022693,0.06945246,-0.09985207,-0.057604063,-0.14086097,-0.10431691,0.006284918,0.04910433,-0.1668942,0.10817202,-0.13716194,0.11372477,-0.20778713,-0.15873292,0.04243791
63,-0.15136963,0.10428619,-0.040509347,0.078183345,0.0073943962,-0.06378018,-0.02775616,0.06345026,-0.06682674,0.11171623,-0.15442793,0.055502355,0.166902,0.058559645,-0.07243248,0.124100246,0.093788065,0.1843841,-0.11756323,-0.1261051,0.1160316,0.0058981027,-0.030497318,0.04932648,0.04913903,-0.04835342,0.11355823,0.086383894,0.0124554215,0.07229157,0.18437555,0.09236916,-0.11346724,-0.112501085,0.14672591,0.06033465,0.13213187,-0.14016254,-0.09886061,-0.009982339,0.14999901,0.008271739,-0.037737753,0.012834213,-0.16924892,0.10033805,-0.18210569,0.019115157,-0.031511992,-0.10206366,-0.025295997,-0.16211076,-0.13001963,-0.07497315,0.17221755,-0.13359001,0.12406589,0.11089426,-0.056341942,-0.12644276,-0.18718985,0.07041372,-0.021104112,0.06253701,-0.103672594,-0.008569438,-0.04367158,-0.13315545,0.062225584,0.12631655,-0.032174885,0.0008864305,-0.0446591,-0.0049960394,-0.123295136,-0.1195981,0.087628126,0.11171885,0.002897552,0.0735264,-0.064705454,-0.0090680905,0.06857462,-0.090579115,-0.060841702,-0.13465601,-0.09695556,0.0010419685,0.049391523,-0.16747577,0.11001688,-0.13199991,0.11227366,-0.2036822,-0.15828842,0.041184694
64,-0.16194116,0.102247216,-0.049182102,0.07821588,0.02166664,-0.067545384,-0.016269127,0.052143894,-0.05422107,0.11241244,-0.16001841,0.04760794,0.17347367,0.05637703,-0.07499615,0.121866524,0.084099576,0.18247658,-0.12487022,-0.13206345,0.11744843,0.007866388,-0.03730928,0.04107241,0.061535478,-0.05997969,0.1073155,0.087640144,0.01656189,0.07144433,0.19026588,0.09042785,-0.12727995,-0.10863367,0.14627874,0.052132245,0.12469703,-0.1483634,-0.090525724,-0.016548801,0.1425534,0.0030132628,-0.03708204,0.019137142,-0.1563954,0.0842301,-0.18830314,0.009947823,-0.03614919,-0.10438824,-0.024291394,-0.17286198,-0.124039225,-0.078547716,0.1732679,-0.13176483,0.11874397,0.099977456,-0.06250917,-0.13583566,-0.19166856,0.06089468,-0.026792625,0.06005946,-0.10190948,-0.008872254,-0.0353403,-0.12088442,0.06691513,0.12196515,-0.038834494,-0.005526724,-0.037278533,-0.0053018304,-0.13111997,-0.11075321,0.094813384,0.11211712,0.0050435793,0.07929773,-0.057070617,-0.021188583,0.06206731,-0.09634575,-0.046807867,-0.14342152,-0.10023555,0.014050478,0.043323644,-0.17193893,0.09687698,-0.11964483,0.10978986,-0.21157211,-0.15437739,0.033522416
65,-0.16078448,0.106175415,-0.048290513,0.07926208,0.013877002,-0.06870419,-0.0136728985,0.047617704,-0.06413056,0.11073868,-0.1563708,0.053002935,0.1707998,0.0560178,-0.073618494,0.12440666,0.08826157,0.18401127,-0.12646663,-0.12862983,0.10602028,0.0024394412,-0.03542968,0.044162214,0.06065246,-0.057369474,0.10847478,0.09246949,0.020658653,0.077129126,0.1843055,0.095894136,-0.122843005,-0.107721254,0.13697654,0.050629333,0.11937785,-0.14319679,-0.087154165,-0.00829293,0.14599027,0.0022623937,-0.030957071,0.010492416,-0.17179139,0.0969219,-0.19512796,0.005781445,-0.022532912,-0.10796927,-0.021700809,-0.17492767,-0.12490409,-0.07511445,0.17418964,-0.13312428,0.12735318,0.103658035,-0.060729664,-0.13296035,-0.18795396,0.06518031,-0.017885583,0.058986854,-0.090954125,-3.3601496e-05,-0.038999565,-0.122776665,0.0743956,0.11559881,-0.031071214,-0.0055796336,-0.036360294,-0.0022967702,-0.13143916,-0.10449658,0.09642203,0.107699476,0.0053975494,0.084667005,-0.06506618,-0.018049782,0.055445082,-0.09532334,-0.04435763,-0.14128806,-0.10206459,0.015576628,0.0455109,-0.16867933,0.09735363,-0.1225994,0.119659945,-0.21343894,-0.14944157,0.039513987
66,-0.15055984,0.11164983,-0.02228909,0.07716735,0.009649889,-0.05867871,-0.021913297,0.075010695,-0.075415604,0.11452,-0.13920148,0.060570475,0.16838115,0.08354648,-0.07297933,0.10940496,0.088670105,0.19044289,-0.11567946,-0.123259656,0.11143934,0.009914029,-0.024241215,0.050565302,0.033839114,-0.06062631,0.10425158,0.0929358,0.008338013,0.0726188,0.18296006,0.09082411,-0.11905159,-0.115663245,0.13953744,0.060880266,0.12221469,-0.12764703,-0.10608324,0.00074163533,0.15773554,0.012916422,-0.04317054,0.010419697,-0.18618469,0.11214408,-0.18231137,0.017716812,-0.03714322,-0.093673915,-0.03615775,-0.1795527,-0.123463415,-0.07173726,0.16003063,-0.118502036,0.13534327,0.11406824,-0.040715843,-0.11623439,-0.18246627,0.063120954,-0.02700236,0.05925544,-0.103768565,-0.018811109,-0.046864845,-0.13087487,0.056422967,0.13050497,-0.03143356,0.0010383972,-0.041407708,0.0005202743,-0.122477345,-0.13454054,0.08075776,0.10213545,0.022578264,0.06916062,-0.06474549,0.006447328,0.06517372,-0.10614498,-0.059843805,-0.14530891,-0.096531264,-0.0007451037,0.04567137,-0.16677709,0.11094823,-0.15146448,0.10937562,-0.19650118,-0.14420278,0.052479733
67,-0.14825606,0.11764484,-0.03373435,0.08218866,0.0060912445,-0.056216173,-0.02701835,0.07036547,-0.08027101,0.1110937,-0.1518811,0.06489952,0.15922676,0.08109796,-0.07127925,0.116905935,0.100431465,0.18408446,-0.1175051,-0.1134032,0.11578632,0.019820772,-0.026604092,0.04885918,0.033959616,-0.058273077,0.11309624,0.08682337,0.015831469,0.07844114,0.1802257,0.090446055,-0.12333606,-0.10322694,0.14587416,0.06269258,0.13156769,-0.14582969,-0.1055835,-0.016353607,0.15281266,0.01309924,-0.046437725,0.014299837,-0.18039487,0.10861625,-0.17700732,0.016033942,-0.025114061,-0.095702216,-0.034255963,-0.17459686,-0.12171848,-0.072799146,0.17002551,-0.1212266,0.122226335,0.10893509,-0.051400024,-0.12973545,-0.18569258,0.055361554,-0.016797423,0.06778886,-0.103831425,-0.02077707,-0.044145588,-0.124023594,0.06574222,0.13526925,-0.03433762,-0.0038578403,-0.038970582,-0.008495011,-0.11843579,-0.13120483,0.08173864,0.10914773,0.004036152,0.07495114,-0.0675337,-0.0045433785,0.0718678,-0.102526166,-0.05806328,-0.12360123,-0.09942006,0.0020785842,0.05054379,-0.16026035,0.106792174,-0.14457232,0.11131705,-0.1973126,-0.14729337,0.05155664
68,-0.15202935,0.11368861,-0.053814646,0.07887683,0.00920614,-0.060548376,-0.031260036,0.052514415,-0.06999441,0.1092781,-0.15154657,0.064652495,0.16278943,0.06609198,-0.061527625,0.11577829,0.10037648,0.189887,-0.12611723,-0.116845675,0.109792985,0.0095547745,-0.035144247,0.054443244,0.05170051,-0.041909114,0.11814559,0.083517276,0.014809272,0.080886535,0.17433453,0.09731268,-0.11911951,-0.1057971,0.12758444,0.06475726,0.12591246,-0.14446405,-0.089629896,-0.0062286346,0.15058462,0.01632704,-0.029132592,0.0046807057,-0.17663282,0.10444141,-0.18574707,0.014042293,-0.031160915,-0.10107871,-0.028716877,-0.16014728,-0.12971073,-0.07551619,0.17153642,-0.13534985,0.13777761,0.11031319,-0.05624183,-0.11779996,-0.18906386,0.073562585,-0.0053314944,0.062480528,-0.0973686,-0.004362334,-0.042533655,-0.13159665,0.076916784,0.121093795,-0.022552053,-0.006473232,-0.03356944,-0.0019517516,-0.126834,-0.113057114,0.08185105,0.11262274,-0.003130912,0.07718213,-0.07150498,-0.0029019567,0.060912162,-0.10215439,-0.05443328,-0.12909222,-0.10785548,0.011277442,0.04845696,-0.16158873,0.10389372,-0.14230911,0.114788115,-0.21532167,-0.14930469,0.041353546
69,-0.1524526,0.11062611,-0.042586822,0.07988628,0.010960564,-0.077735275,-0.0058180736,0.04387146,-0.0666888,0.111896224,-0.1536348,0.055402443,0.16738166,0.058508348,-0.070702136,0.1291292,0.09420925,0.17431667,-0.1288766,-0.12614965,0.11013097,-0.013438748,-0.03036218,0.040741533,0.055503465,-0.060804926,0.122701116,0.09978237,0.02112596,0.08238644,0.17855662,0.10063006,-0.09842334,-0.1244965,0.14268307,0.05626633,0.12393044,-0.13606697,-0.085180886,-0.010328345,0.15240787,-0.007132275,-0.026366523,0.016854977,-0.17615908,0.10187857,-0.18466729,0.011372941,-0.033559807,-0.11000555,-0.02526067,-0.16598916,-0.12779623,-0.07460024,0.17935295,-0.14362279,0.12060813,0.11375993,-0.059631485,-0.12732048,-0.19059744,0.06777491,-0.032809105,0.060296807,-0.09553974,0.0047102952,-0.045680888,-0.13470456,0.06408906,0.117784016,-0.025780097,-0.002073364,-0.043737378,-0.00050765544,-0.13112916,-0.10883622,0.08795392,0.11700972,0.010551825,0.08004855,-0.06778939,-0.018801471,0.053694062,-0.078934096,-0.052307054,-0.13497116,-0.08469095,-9.528183e-05,0.043396074,-0.16985148,0.09963562,-0.121652365,0.119428314,-0.21037161,-0.14407046,0.03227594
70,-0.1491874,0.116900556,-0.05500385,0.082164824,0.0085361255,-0.05526828,-0.024937555,0.060213182,-0.06643331,0.110946916,-0.1620778,0.06086252,0.16150293,0.064428106,-0.06708699,0.12376711,0.10384711,0.18571885,-0.11842211,-0.11395852,0.11726296,0.019285657,-0.02980212,0.049804524,0.048129044,-0.04877723,0.11668693,0.07830179,0.01908351,0.08036489,0.17815137,0.09381287,-0.12690014,-0.094007954,0.14325042,0.06624446,0.13439612,-0.15016833,-0.09418642,-0.017439272,0.14261077,0.00991995,-0.039199356,0.011658112,-0.17225482,0.10483986,-0.18091719,0.013469562,-0.021081077,-0.100128785,-0.033168916,-0.16564444,-0.13055134,-0.07232943,0.17116137,-0.13647163,0.11882704,0.10296263,-0.060224637,-0.1279482,-0.18790187,0.06806005,-0.011361663,0.06552676,-0.101310775,-0.010498103,-0.03809887,-0.12381151,0.07793106,0.12390144,-0.030320482,-0.0064086863,-0.039704654,-0.011802717,-0.123033166,-0.11674975,0.086319916,0.118542835,-0.0057392768,0.0726806,-0.06611118,-0.0071726874,0.071506724,-0.09805935,-0.055000998,-0.118042484,-0.102809854,0.0047168895,0.049011666,-0.16528273,0.1079064,-0.13715751,0.11236436,-0.20666043,-0.15618438,0.039221097
71,-0.15197745,0.10676738,-0.034720022,0.08003991,0.009207334,-0.06921536,-0.020957975,0.06157452,-0.07032049,0.10794009,-0.15482374,0.057657797,0.16920449,0.06376318,-0.07230261,0.123797946,0.09564006,0.18227406,-0.11858407,-0.12483223,0.11638965,0.00073978904,-0.030670643,0.049675938,0.047057863,-0.056916375,0.11253139,0.088398226,0.013881987,0.077330254,0.18228753,0.093184315,-0.114679836,-0.1162183,0.14677273,0.058640555,0.13013496,-0.13981274,-0.09346488,-0.0066573615,0.15480956,0.0024392107,-0.036022767,0.012370404,-0.1756911,0.10658335,-0.18154272,0.018254334,-0.034288112,-0.1023739,-0.02975442,-0.1670781,-0.12432178,-0.07294214,0.17000958,-0.13228554,0.12642601,0.109431125,-0.05303382,-0.13168378,-0.1849038,0.0647511,-0.02463973,0.06264902,-0.09837449,-0.0073231137,-0.04124142,-0.1278309,0.06284844,0.12143524,-0.03374597,0.0020879346,-0.04353269,-0.0062092072,-0.12774551,-0.121031746,0.090603024,0.11056649,0.008747794,0.07528308,-0.063460335,-0.007203839,0.06525219,-0.0946846,-0.059332438,-0.13571908,-0.09704084,0.0026774001,0.04587635,-0.1680158,0.107902825,-0.13102968,0.115372606,-0.19626811,-0.15491293,0.04265343
72,-0.15671884,0.10013292,-0.043203432,0.07836766,0.01416363,-0.07320333,-0.020451846,0.059744194,-0.06309455,0.107873365,-0.15463938,0.049260926,0.17694537,0.06286101,-0.073224865,0.1257511,0.08810835,0.18229736,-0.1210944,-0.13046294,0.116353385,0.002249915,-0.03598535,0.042618923,0.053207953,-0.06294357,0.106066756,0.08465168,0.012112702,0.07416634,0.18902856,0.08872771,-0.12305685,-0.11609207,0.1491734,0.053337697,0.1270671,-0.14257863,-0.09072829,-0.00948903,0.15492676,0.0034814533,-0.040239915,0.015476179,-0.16586953,0.09521892,-0.18406223,0.012539274,-0.041549742,-0.10067694,-0.02985565,-0.17036079,-0.12042623,-0.07289264,0.16982199,-0.13219227,0.12214457,0.10257368,-0.053915218,-0.13598175,-0.18965648,0.061785653,-0.030079959,0.057379846,-0.1037135,-0.008842238,-0.035604082,-0.11928361,0.061257225,0.11927926,-0.044457875,0.0048802644,-0.043488465,-0.004471442,-0.13043584,-0.11639376,0.09086696,0.1101871,0.010297979,0.07686503,-0.056843575,-0.017812775,0.06445141,-0.09480885,-0.050436217,-0.14356224,-0.09677323,0.008211343,0.039596125,-0.17207442,0.104427494,-0.12496397,0.109019905,-0.2014621,-0.16224863,0.031101031
73,-0.1529875,0.11209162,-0.03634215,0.08161163,0.010011012,-0.0647048,-0.022389064,0.060847566,-0.07042877,0.10935031,-0.15655671,0.061094627,0.1639518,0.06377893,-0.0714653,0.12204625,0.09951124,0.18233408,-0.12123812,-0.12213382,0.11712403,0.0045485827,-0.028332995,0.051091015,0.04790974,-0.054290507,0.11560663,0.09065882,0.014827084,0.07635371,0.1793543,0.09349207,-0.11421206,-0.11137406,0.14356388,0.058834996,0.13083096,-0.14380662,-0.09392872,-0.010307052,0.15027556,0.005368782,-0.035621457,0.012484213,-0.175261,0.10592421,-0.18307836,0.017605774,-0.028312838,-0.10234481,-0.029433178,-0.16717565,-0.1259221,-0.07558591,0.17147896,-0.13032797,0.12533367,0.10962978,-0.056347493,-0.13109115,-0.18732947,0.060895436,-0.020218601,0.066583626,-0.096810676,-0.006815214,-0.042686462,-0.12739114,0.06601186,0.124909766,-0.029618789,-0.0026427628,-0.039022025,-0.0060450467,-0.1262938,-0.121737204,0.087628014,0.11189447,0.0057851705,0.076760046,-0.06696536,-0.0078699915,0.066542804,-0.09588318,-0.060211945,-0.13064241,-0.0971285,0.0043702214,0.048788905,-0.16417634,0.106525496,-0.13366063,0.117736824,-0.19949609,-0.14986101,0.04661217
74,-0.15490475,0.11516518,-0.045643818,0.081144236,0.014785496,-0.06931321,-0.005840956,0.04739695,-0.065201335,0.11198296,-0.15912198,0.05721339,0.16249813,0.06311928,-0.07383742,0.12290123,0.091617644,0.18069588,-0.124871284,-0.12677506,0.109037265,0.0020280448,-0.03317611,0.047703158,0.05835721,-0.06230333,0.115891546,0.10004746,0.02751891,0.07924571,0.17929138,0.09728243,-0.11569268,-0.1118966,0.14158551,0.054949198,0.12288828,-0.14274853,-0.089073494,-0.014128917,0.14223567,-4.550273e-05,-0.02839917,0.0168975,-0.17206171,0.10388149,-0.18844262,0.0044564484,-0.020479094,-0.11021603,-0.027585465,-0.17549509,-0.12684986,-0.07417194,0.17460787,-0.13129714,0.11922945,0.10488137,-0.062075958,-0.1342982,-0.1861151,0.059257686,-0.022030285,0.06254651,-0.09352198,0.0024257048,-0.039759632,-0.12351283,0.07705729,0.123589724,-0.028470203,-0.011137284,-0.040080886,-0.0036271606,-0.12939534,-0.110082604,0.0921801,0.112951964,0.0057675685,0.08083591,-0.067385815,-0.0140436115,0.056118384,-0.08965898,-0.050163604,-0.1326848,-0.091334306,0.011673725,0.051622473,-0.16812128,0.094596304,-0.13107201,0.121792875,-0.21318589,-0.1432354,0.041621145
75,-0.15423223,0.11704642,-0.048491493,0.08385161,0.010758046,-0.06253797,-0.011386874,0.0496531,-0.068890974,0.11252083,-0.16209732,0.056067046,0.16159508,0.06393802,-0.07196618,0.12541676,0.0949253,0.18219417,-0.123288475,-0.121511,0.11270108,0.009587402,-0.032562524,0.041520555,0.054189734,-0.06124409,0.11402349,0.08810053,0.025161559,0.08276152,0.18316194,0.097283535,-0.1235685,-0.09996923,0.1404764,0.059715867,0.12667449,-0.14576462,-0.09111184,-0.018007314,0.14267378,-0.0018269091,-0.034833245,0.014781292,-0.17551129,0.10257213,-0.18537912,0.0050070398,-0.018744577,-0.10743707,-0.027629785,-0.1731643,-0.12774448,-0.07147854,0.17091781,-0.13656977,0.11741646,0.10471428,-0.063163884,-0.13177605,-0.18563211,0.066656046,-0.018067487,0.058719438,-0.094637044,-0.004699806,-0.040508516,-0.124315694,0.07992528,0.12373194,-0.030327471,-0.011076237,-0.04020405,-0.010916941,-0.12564014,-0.109320804,0.09153537,0.114980794,0.0012681748,0.07921889,-0.06647107,-0.013100277,0.059927996,-0.09530249,-0.051569574,-0.12630254,-0.0959815,0.008449365,0.049464107,-0.17020136,0.10077507,-0.12841119,0.115629956,-0.21019931,-0.14748906,0.038507048
